"nrep";"Método";"Parâmetro";"Valor do parâmetro";"Estimativa";"Vies";"Variância";"EQM";"Lim. Inf. 2.5%";"Lim. Sup. 97.5%"
100;"Máxima Verossimilhança";"a";2;2,14905590990158;0,149055909901584;0,386183758896725;0,408401423173314;1,03799442660474;3,44044555969749
100;"Máxima Verossimilhança";"b";3;2,96226868828831;-0,0377313117116889;0,250505332549951;0,251928984433436;2,09148382980971;4,04250479363663
100;"Corrigido";"a";2;2,00706917850424;0,00706917850423672;0,391259299856182;0,391309273140907;0,870586370354533;3,30914915401131
100;"Corrigido";"b";3;2,99019723309399;-0,00980276690600501;0,25886900232262;0,258965096561633;2,10372510577849;4,08724313243863
100;"Máxima Verossimilhança";"a";0,5;0,527848528667207;0,0278485286672068;0,0153875693251211;0,0161631098740494;0,301577624934184;0,784685127790885
100;"Máxima Verossimilhança";"b";0,5;0,49420839697449;-0,00579160302550991;0,00759089404676649;0,00762443671237159;0,343553337047556;0,681908003859726
100;"Corrigido";"a";0,5;0,50128970102902;0,00128970102902037;0,0155246549441573;0,0155263182729016;0,270999131825554;0,758368891202002
100;"Corrigido";"b";0,5;0,498403425380438;-0,00159657461956197;0,00781678783394264;0,00781933688445847;0,344874004937197;0,689528317054638
