"nrep";"Método";"Parâmetro";"Valor do parâmetro";"Estimativa";"Vies";"Variância";"EQM";"Lim. Inf. 2.5%";"Lim. Sup. 97.5%"
50;"Máxima Verossimilhança";"a";2;2,26909988075955;0,269099880759548;0,82374596624228;0,896160712067083;0,717808177507104;4,24111123787385
50;"Máxima Verossimilhança";"b";3;2,95396666798718;-0,0460333320128203;0,508710961886862;0,510830029543065;1,73901395118046;4,52667017281187
50;"Corrigido";"a";2;1,97908447431789;-0,0209155256821079;0,838614814268838;0,839052273483397;0,400208121617175;3,96041451385608
50;"Corrigido";"b";3;3,00743119224646;0,00743119224646183;0,538853957579608;0,538909180197812;1,75567238691621;4,62388669384957
50;"Máxima Verossimilhança";"a";0,5;0,550414553560012;0,050414553560012;0,0325622848335483;0,0351039120442036;0,239635305292495;0,939294396603695
50;"Máxima Verossimilhança";"b";0,5;0,493200896567541;-0,00679910343245893;0,0153973510659031;0,0154435788733884;0,282782519508768;0,768714513272764
50;"Corrigido";"a";0,5;0,496069510901691;-0,00393048909830868;0,0329151768368312;0,0329306255813831;0,179312650722972;0,884035848955853
50;"Corrigido";"b";0,5;0,501287193592834;0,0012871935928338;0,0162162430504873;0,0162178999178327;0,285626914078052;0,781535712488549
